col,score,missing_rate
age_month,0.07698837298851384,0.0
lab_5211_min,0.014177516118177868,0.3456762584578779
lab_5227_max,0.012709943390960442,0.34954271693062683
lab_5249_min,0.012439727510242277,0.34589932336976725
lab_5235_max,0.010811205210106936,0.3451557736634694
lab_5227_min,0.008779355151598249,0.34954271693062683
lab_5237_min,0.008282535481167747,0.3453788385753588
lab_5248_min,0.007060400521042965,0.3455275485166183
chart_1016_min,0.006939454821644482,0.3994349022232136
lab_5223_max,0.00667827324455154,0.3657521005279203
chart_1001_min,0.006429171836645577,0.3273849356829504
lab_5226_max,0.006283906104744967,0.3450814186928396
lab_5211_max,0.006113164774897121,0.3456762584578779
chart_1001_max,0.006088630321007246,0.3273849356829504
chart_1004_min,0.006066185939198921,0.3272362257416908
lab_5249_max,0.005871147000978028,0.34589932336976725
chart_1004_max,0.005618441464821245,0.3272362257416908
lab_5233_max,0.005548775524404177,0.8426648821473716
chart_1016_max,0.005463220033998361,0.3994349022232136
lab_5224_min,0.005411087816889536,0.345304483604729
chart_1015_min,0.005296898340979618,0.3994349022232136
lab_5218_min,0.005160247464702292,0.3450814186928396
lab_5236_max,0.005127698219678688,0.8424418172354822
lab_5252_min,0.005065850476743236,0.3454531935459885
lab_5174_min,0.00502638917720955,0.3830768086846606
lab_5215_max,0.004970214085979871,0.3452301286340992
lab_5186_max,0.004825531951784983,0.3830768086846606
lab_5127_max,0.004813126747568607,0.16781916871142835
lab_5129_max,0.004810624452821707,0.1481894564651647
lab_5213_max,0.004807901166958659,0.8274964681388951
lab_5239_min,0.004796141842325465,0.3451557736634694
lab_5186_min,0.004768097883299719,0.3830768086846606
lab_5218_max,0.004699878168086378,0.3450814186928396
lab_5174_max,0.004686611784785975,0.3830768086846606
chart_1015_max,0.004679782048130307,0.3994349022232136
lab_5237_max,0.004675066437513051,0.3453788385753588
lab_5141_max,0.004664140210061616,0.1481894564651647
chart_1006_min,0.0046358700784589705,0.4478399881032047
lab_5235_min,0.004633353782211925,0.3451557736634694
lab_6317_min,0.004569665524479594,0.17302401665551342
lab_5248_max,0.0044423803430324186,0.3455275485166183
lab_5129_min,0.004420483543700916,0.1481894564651647
lab_5223_min,0.00440868064312331,0.3657521005279203
lab_5141_min,0.004399795558289357,0.1481894564651647
lab_5239_max,0.004365685843343622,0.3451557736634694
lab_5230_max,0.004297253552837806,0.3450814186928396
lab_5213_min,0.004267930312975477,0.8274964681388951
chart_1006_max,0.004246704843344788,0.4478399881032047
lab_5110_min,0.004234980252359859,0.18172354821919845
lab_5161_min,0.004171093514511311,0.3855305227154435
lab_5215_min,0.004105853134313071,0.3452301286340992
lab_5110_max,0.004056997066350909,0.18172354821919845
lab_5127_min,0.004042826072857298,0.16781916871142835
lab_6316_max,0.004034490012681799,0.18164919324856868
lab_5224_max,0.00401244121161285,0.345304483604729
lab_5111_min,0.003950652521668487,0.15235333482043276
lab_5114_min,0.0039100771283853,0.14841252137705405
lab_5136_min,0.003909836421499794,0.14937913599524127
lab_5219_min,0.003907118419742497,0.345304483604729
lab_5111_max,0.0039002788124988886,0.15235333482043276
lab_5095_min,0.0038842688101435726,0.15116365529035616
lab_5257_min,0.003849694599232352,0.34582496839913746
lab_5132_max,0.003822377153034523,0.1481151014945349
lab_5099_max,0.0038167408024446558,0.1481894564651647
lab_5161_max,0.0038108822164062716,0.3855305227154435
lab_5083_min,0.003793466302859956,0.2885716410142018
lab_6316_min,0.003770355618565673,0.18164919324856868
chart_1002_max,0.00376579614063773,0.48494311844746824
lab_5226_min,0.0037300798299200076,0.3450814186928396
lab_5230_min,0.0037003041506544912,0.3450814186928396
lab_5057_min,0.003697403797923144,0.28819986616105286
lab_5099_min,0.0036631396176136947,0.1481894564651647
lab_5095_max,0.0036588638930198014,0.15116365529035616
lab_6317_max,0.0036455503991065855,0.17302401665551342
lab_5132_min,0.003644703829669269,0.1481151014945349
lab_5113_max,0.0036445074406484556,0.14841252137705405
lab_5114_max,0.003637547970988268,0.14841252137705405
lab_5083_max,0.0036341915004034645,0.2885716410142018
lab_5057_max,0.0035948791696026523,0.28819986616105286
lab_5097_max,0.0035940120273580205,0.14796639155327534
lab_5026_max,0.0035858890084719047,0.2547401293776489
lab_5094_min,0.003583284049150407,0.18209532307234738
lab_5097_min,0.0035571248351697433,0.14796639155327534
lab_5128_max,0.0035503125325956836,0.1692319131533943
weight_kg,0.003537193998647212,0.5893374972116886
lab_5257_max,0.0035336842117289595,0.34582496839913746
lab_5115_min,0.0035245589481189303,0.14841252137705405
lab_5022_min,0.0035050834835718718,0.2971224626366273
lab_5212_max,0.0034957221420657846,0.5089597739608893
lab_5115_max,0.003488699768040092,0.14841252137705405
lab_5039_max,0.0034717252844857632,0.2898356755149082
lab_5113_min,0.0034619794820010255,0.14841252137705405
lab_5136_max,0.0034257943075484748,0.14937913599524127
lab_5225_min,0.0034147541710949194,0.3454531935459885
lab_5094_max,0.0033956793126531173,0.18209532307234738
lab_5128_min,0.00336149017872587,0.1692319131533943
lab_5120_max,0.0033412012446853794,0.1859617815450963
lab_6236_max,0.0033314867226807475,0.28946390066175925
lab_5225_max,0.0033136230823979963,0.3454531935459885
lab_5246_max,0.003268525912895715,0.8427392371180014
lab_5024_max,0.0032548614663396257,0.2885716410142018
chart_1003_min,0.0032546239067853906,0.5975165439809651
lab_5238_min,0.0032493609213487713,0.8420700423823333
lab_5228_max,0.003183749304972393,0.3453788385753588
lab_5034_min,0.003181698712562477,0.28931519072049966
lab_6857_max,0.0031795935427027266,0.4084318536694178
lab_6236_min,0.0031637573113634824,0.28946390066175925
lab_5033_max,0.0031597830355703073,0.2645549855007807
lab_5252_max,0.0031418134437521143,0.3454531935459885
lab_5120_min,0.003141378013169209,0.1859617815450963
lab_5024_min,0.003139860779880188,0.2885716410142018
lab_5626_min,0.003135772222834568,0.5410067663023274
lab_5212_min,0.00311971753087781,0.5089597739608893
lab_5033_min,0.0031183577159259825,0.2645549855007807
lab_5031_max,0.00311178990700734,0.2890177708379805
lab_5074_min,0.0030957579747202405,0.30121198602126553
lab_5219_max,0.0030947612760622223,0.345304483604729
lab_5026_min,0.003075048802527694,0.2547401293776489
lab_5034_max,0.003065296700121699,0.28931519072049966
chart_1003_max,0.0030561296804952408,0.5975165439809651
lab_5039_min,0.0030555422471156926,0.2898356755149082
lab_5022_max,0.0030521269594279534,0.2971224626366273
lab_5077_min,0.003049521880308284,0.289910030485538
lab_5037_max,0.002985109841106371,0.2899843854561677
lab_5021_max,0.0029820184282318965,0.2887203509554614
lab_5175_min,0.002973206078481324,0.3769053461223883
lab_5025_max,0.0029618651853500853,0.2901330953974273
lab_5031_min,0.002961860614992426,0.2890177708379805
lab_5025_min,0.002946312046901269,0.2901330953974273
lab_6261_min,0.0029350002101574423,0.28886906089672093
lab_5002_max,0.002924659336538391,0.15376607926239869
lab_5078_min,0.0029151094358082718,0.2879768012491635
chart_1002_min,0.002902533364183426,0.48494311844746824
lab_5038_max,0.0028789098291788274,0.2900587404267975
lab_5002_min,0.0028732890145781705,0.15376607926239869
lab_5045_min,0.0028563374153010765,0.29050487025057625
lab_5041_max,0.002846103411757975,0.2641832106476318
lab_5243_max,0.0028435306292367824,0.8426648821473716
lab_5077_max,0.0028351373572230035,0.289910030485538
lab_5175_max,0.00283083000236901,0.3769053461223883
lab_5228_min,0.0028264332470416464,0.3453788385753588
lab_5074_max,0.0028141102386989476,0.30121198602126553
lab_5208_max,0.0028098314547176755,0.8426648821473716
lab_5072_max,0.00280873152369521,0.28931519072049966
lab_5072_min,0.0028024240696510314,0.28931519072049966
lab_5242_min,0.0028018943417176543,0.8425905271767418
lab_5492_max,0.002797161391514954,0.15079188043720723
lab_5045_max,0.0027959263020989754,0.29050487025057625
lab_5626_max,0.002789707648391105,0.5410067663023274
lab_5037_min,0.00278584242297108,0.2899843854561677
lab_5306_min,0.002748457775337803,0.28886906089672093
lab_5042_max,0.0027401353161676076,0.2937021339876571
lab_5055_max,0.002725696691395936,0.3002453714030783
lab_6261_max,0.0027175334951694352,0.28886906089672093
lab_5021_min,0.002713936551606879,0.2887203509554614
lab_5243_min,0.0026809240046328704,0.8426648821473716
lab_5075_min,0.002660068861890688,0.30247602052197187
lab_5178_min,0.002638677854339792,0.3769053461223883
lab_5041_min,0.0026130002540285875,0.2641832106476318
lab_6318_max,0.002608633334085009,0.18157483827793888
lab_5055_min,0.0026030612677732344,0.3002453714030783
lab_5178_max,0.002580151087137281,0.3769053461223883
lab_6334_min,0.002568506849443485,0.9069075767715071
lab_5492_min,0.002553551048540393,0.15079188043720723
lab_5231_max,0.002542546395422841,0.842516172206112
lab_5306_max,0.0025399024411561387,0.28886906089672093
lab_5046_min,0.0025394476946253193,0.2896126106030188
lab_5038_min,0.002536619970428409,0.2900587404267975
lab_6796_min,0.0025342688385184883,0.3650829057922522
lab_5046_max,0.0025306739128609502,0.2896126106030188
lab_5238_max,0.00252486687023953,0.8420700423823333
lab_6318_min,0.0025002980868461836,0.18157483827793888
lab_5027_min,0.0024865148160929658,0.29489181351773364
lab_5233_min,0.002474284350156818,0.8426648821473716
lab_5027_max,0.002474276917032316,0.29489181351773364
lab_6525_max,0.002470221629934128,0.9308498773142985
gender_is_male,0.0024643272781469747,0.0
lab_5244_max,0.002463911021054239,0.8424418172354822
lab_5231_min,0.0024581271931694037,0.842516172206112
lab_5075_max,0.0024378655551824855,0.30247602052197187
lab_5078_max,0.002433549984519571,0.2879768012491635
lab_5229_max,0.002412417067669216,0.8479440850620864
lab_5042_min,0.002408306193818472,0.2937021339876571
lab_6857_min,0.002408207526605941,0.4084318536694178
lab_5229_min,0.0024019667558759046,0.8479440850620864
lab_5208_min,0.002401779847260415,0.8426648821473716
lab_5244_min,0.0023831107299186966,0.8424418172354822
lab_5236_min,0.0023206153831338296,0.8424418172354822
lab_6525_min,0.00226974369111985,0.9308498773142985
lab_5493_min,0.0022431467854651323,0.18157483827793888
lab_6796_max,0.00220787664191415,0.3650829057922522
lab_5493_max,0.0021982812046200087,0.18157483827793888
lab_5059_min,0.0021769562698009163,0.37720276600490743
lab_5059_max,0.0021420433827447124,0.37720276600490743
lab_5250_max,0.002115709133432227,0.8925570674399583
lab_6334_max,0.0021150274116135317,0.9069075767715071
lab_6524_max,0.002092346426995982,0.8727042902818053
lab_5242_max,0.0020814909249330803,0.8425905271767418
lab_6524_min,0.0020709054474035886,0.8727042902818053
lab_5163_max,0.0019990352538016274,0.652241802364488
lab_6473_min,0.0019571248186648063,0.28455647260019334
lab_5210_max,0.0019484924444614752,0.8859394750539074
lab_5163_min,0.0019243413665917003,0.652241802364488
lab_5255_max,0.0019203409092935445,0.7238456390809725
chart_1014_min,0.0019023401474052514,0.7722507249609636
lab_5384_max,0.0018887728660865757,0.6143207673432969
lab_5220_max,0.0018618360690814718,0.9142687188638561
lab_6471_min,0.001759444501345888,0.2849282474533423
lab_5250_min,0.0017425737274414806,0.8925570674399583
lab_6473_max,0.0017089502757099868,0.28455647260019334
lab_5601_max,0.0016916181800711275,0.9179121124247156
lab_5384_min,0.001686397289002382,0.6143207673432969
lab_5246_min,0.0016841957766202404,0.8427392371180014
lab_5601_min,0.0016678424840550544,0.9179121124247156
lab_5255_min,0.0016631783770493414,0.7238456390809725
lab_6276_min,0.0016306772286471718,0.9145661387463752
lab_6471_max,0.0016190763303508642,0.2849282474533423
lab_5192_min,0.0016061143510933244,0.6500855082162242
lab_5603_max,0.0015964154057673055,0.9165737229533795
lab_5210_min,0.0015902347906394062,0.8859394750539074
lab_5381_min,0.001580328190411183,0.6128336679307012
lab_5220_min,0.0015782558049952677,0.9142687188638561
lab_5600_max,0.0015656995456393822,0.9187300171016433
lab_5121_max,0.001557702702365447,0.7816194512603167
lab_6276_max,0.0015559423039162065,0.9145661387463752
lab_5121_min,0.0015471503294344374,0.7816194512603167
lab_5381_max,0.0015414632754961583,0.6128336679307012
chart_1014_max,0.0015206184009097102,0.7722507249609636
lab_5600_min,0.0015186652825178184,0.9187300171016433
lab_6515_max,0.0015112428317538313,0.6137259275782586
chart_1009_min,0.0014799673043413748,0.9352368205814559
lab_5603_min,0.0014775544201449937,0.9165737229533795
chart_1009_max,0.0014688498074868302,0.9352368205814559
lab_6515_min,0.0014474037698046138,0.6137259275782586
lab_5620_max,0.0014144833186017463,0.9166480779240093
lab_5192_max,0.0013823615520765545,0.6500855082162242
chart_1031_min,0.0013732064226932934,0.9115919399211837
lab_5179_min,0.0013591867283018065,0.6442114655364711
chart_1008_min,0.0013576394326038767,0.9301806825786304
lab_5256_min,0.0013279697460202341,0.9296601977842218
chart_1008_max,0.0013253821656913595,0.9301806825786304
chart_1010_max,0.0013165478873545734,0.9524128187969366
lab_5256_max,0.0013131713279766449,0.9296601977842218
lab_5164_max,0.0013093198824021732,0.6478548590973306
chart_1011_min,0.0012653796995123208,0.9524871737675663
lab_5179_max,0.00125410749311303,0.6442114655364711
lab_5164_min,0.0012530486269589614,0.6478548590973306
chart_1031_max,0.0012508581228399755,0.9115919399211837
chart_1010_min,0.0012069242598140794,0.9524128187969366
lab_5604_min,0.001184760537882564,0.9195479217785709
lab_6085_min,0.0011738372171212746,0.828537437727712
lab_5604_max,0.0011345161385601318,0.9195479217785709
lab_5620_min,0.0011243214702369143,0.9166480779240093
lab_6516_min,0.0011217992561543548,0.6120157632537735
lab_5602_min,0.0010917213101102549,0.9168711428358985
lab_6085_max,0.0010873435161720328,0.828537437727712
lab_5401_min,0.0010835835479414868,0.6113465685181054
lab_5373_max,0.0010487025482308525,0.7232507993159343
lab_5821_min,0.0010318090403023217,0.92334002528069
lab_6516_max,0.0010192842445643174,0.6120157632537735
chart_1011_max,0.0010178088296711682,0.9524871737675663
chart_1007_max,0.0009894717463540263,0.7938136664436017
lab_5602_max,0.0009786908919272785,0.9168711428358985
lab_5401_max,0.0009650792482221767,0.6113465685181054
lab_5245_min,0.000944026262638435,0.9475797457060005
lab_5373_min,0.0009432008026598788,0.7232507993159343
chart_1007_min,0.0008866352059709503,0.7938136664436017
lab_5821_max,0.0008861310374402925,0.92334002528069
lab_5585_min,0.000883045372511906,0.9372444047884602
lab_5245_max,0.0008669803540390876,0.9475797457060005
lab_5569_min,0.000852110481733229,0.9372444047884602
lab_5253_max,0.0008165865184069579,0.8424418172354822
lab_5585_max,0.000807614656420658,0.9372444047884602
lab_5565_max,0.0007985578715549516,0.9372444047884602
lab_5569_max,0.0007891418535457726,0.9372444047884602
lab_5565_min,0.0007677975007238357,0.9372444047884602
lab_5568_min,0.0007673316966738716,0.9372444047884602
lab_6472_max,0.0007564942760770827,0.2847051825414529
lab_5060_max,0.0007472311358218333,0.968324782511711
lab_5611_min,0.0007430545560433035,0.9508513644137111
lab_5568_max,0.0007214107998384115,0.9372444047884602
lab_6472_min,0.0007154579075458777,0.2847051825414529
lab_5403_max,0.0007149485709008311,0.9450516767045877
lab_6842_min,0.0006894181125379026,0.7824373559372444
lab_5253_min,0.0006645038787562994,0.8424418172354822
lab_6842_max,0.0006622973150735312,0.7824373559372444
lab_6150_min,0.0006487161135534806,0.9362777901702729
lab_5611_max,0.0006420100379781071,0.9508513644137111
lab_6149_max,0.0006354368901522521,0.9363521451409027
lab_5403_min,0.0006292897305715846,0.9450516767045877
lab_5060_min,0.0006289397164126686,0.968324782511711
lab_5222_min,0.000623831001818615,0.842516172206112
lab_6150_max,0.0006134566258474968,0.9362777901702729
lab_6457_max,0.0005957663919352928,0.8738196148412521
lab_5284_max,0.0005682082791328294,0.9147148486876348
lab_6149_min,0.0005527384116069697,0.9363521451409027
lab_5284_min,0.0005463705180331934,0.9147148486876348
lab_6164_min,0.0005403498318712674,0.9377648895828686
lab_6164_max,0.0005373048047387069,0.9377648895828686
lab_6457_min,0.0005314042806217601,0.8738196148412521
lab_6795_max,0.0005253867512102566,0.9712989813369024
lab_6182_min,0.0005213184720198754,0.9344189159045282
lab_6180_max,0.0005207823204025109,0.9350881106401963
lab_5399_min,0.0005126141930505599,0.9525615287381961
lab_5247_max,0.0005124993212950212,0.842516172206112
lab_6795_min,0.0005056314137027093,0.9712989813369024
lab_6180_min,0.0005001976750051978,0.9350881106401963
lab_6182_max,0.0004981202643107761,0.9344189159045282
lab_6456_max,0.0004979855837746091,0.8737452598706223
lab_5195_max,0.0004955573676001265,0.9241579299576177
lab_6193_max,0.00047911971925859514,0.9343445609338984
lab_5263_max,0.00047667391115818584,0.914640493717005
lab_5263_min,0.00047569826747443256,0.914640493717005
lab_5222_max,0.00046571462889524523,0.842516172206112
lab_5307_min,0.00046198978589200127,0.9417800579968771
lab_5562_min,0.0004605430750305693,0.9880288497286044
lab_5195_min,0.0004576217640048613,0.9241579299576177
lab_5032_max,0.00045545337097334816,0.9443081269982898
lab_6456_min,0.00044424270028367325,0.8737452598706223
lab_5281_max,0.0004420355808568921,0.914640493717005
lab_5283_min,0.0004388911022339928,0.9514462041787494
lab_5262_min,0.0004377568282693014,0.9145661387463752
lab_5032_min,0.0004363949351150252,0.9443081269982898
lab_6165_max,0.00043265316117094814,0.9364265001115325
lab_5047_min,0.000428356751785484,0.9701836567774555
lab_5287_min,0.0004265726074252716,0.9145661387463752
lab_5281_min,0.00042285151185543837,0.914640493717005
lab_5047_max,0.0004207465875926947,0.9701836567774555
lab_5283_max,0.000418915295993132,0.9514462041787494
lab_6459_max,0.0004113419547390351,0.86757379730835
lab_6193_min,0.00040977664141756174,0.9343445609338984
lab_6459_min,0.0004068274910411592,0.86757379730835
lab_6547_min,0.0004064508165854606,0.9660941333928174
lab_6477_min,0.0004009671190370517,0.9443081269982898
lab_5562_max,0.00040080924114522783,0.9880288497286044
lab_6477_max,0.00040080759998139734,0.9443081269982898
lab_6547_max,0.00040011241072237483,0.9660941333928174
lab_6165_min,0.00039944026587779275,0.9364265001115325
lab_6065_max,0.00039761788009304533,0.995464346791583
